LNAME,FNAME,ID
Salas,Juan,salaj001
Salas,Marino,salam002
Salas,Mark,salam001
Salazar,Angel,salaa001
Salazar,Danny,salad001
Salazar,Jeff,salaj002
Salazar,Luis,salal001
Salazar,Oscar,salao001
Sale,Chris,salec001
Sale,Freddy,salef101
Salerno,Al,salea901
Sales,Ed,salee101
Salisbury,Harry,salih101
Salisbury,Solly,salis101
Salkeld,Bill,salkb101
Salkeld,Roger,salkr001
Sallee,Slim,salls101
Salmon,Brad,salmb001
Salmon,Chico,salmc101
Salmon,Roger,salmr101
Salmon,Tim,salmt001
Salome,Angel,saloa001
Saltalamacchia,Jarrod,saltj001
Saltzgaver,Jack,saltj101
Salve,Gus,salvg101
Salveson,Jack,salvj101
Salvo,Manny,salvm101
Samardzija,Jeff,samaj001
Sambito,Joe,sambj001
Samcoff,Ed,samce101
Samford,Ron,samfr101
Sammons,Clint,sammc001
Sampen,Bill,sampb002
Sample,Billy,sampb001
Sampson,Adrian,sampa001
Sampson,Benj,sampb003
Sampson,Chris,sampc001
Sampson,Keyvius,sampk001
Samuel,Amado,samua101
Samuel,Juan,samuj001
Samuels,Ike,samui101
Samuels,Jack,samuj901
Samuels,Joe,samuj101
Samuels,Roger,samur001
Sanabia,Alex,sanaa001
Sanches,Brian,sancb001
Sanchez,Aaron,sanca006
Sanchez,Alejandro,sanca001
Sanchez,Alex,sanca002
Sanchez,Alex,sanca003
Sanchez,Angel,sanca005
Sanchez,Anibal,sanca004
Sanchez,Carlos,sancc001
Sanchez,Celerino,sancc101
Sanchez,Duaner,sancd001
Sanchez,Eduardo,sance001
Sanchez,Felix,sancf002
Sanchez,Freddy,sancf001
Sanchez,Gaby,sancg001
Sanchez,Gary,sancg002
Sanchez,Hector,sanch002
Sanchez,Humberto,sanch001
Sanchez,Israel,sanci001
Sanchez,Jesus,sancj001
Sanchez,Jonathan,sancj002
Sanchez,Luis,sancl001
Sanchez,Orlando,sanco001
Sanchez,Raul,sancr101
Sanchez,Rey,sancr001
Sanchez,Romulo,sancr002
Sanchez,Tony,sanct001
Sand,Heinie,sandh101
Sandberg,Gus,sanbg101
Sandberg,Jared,sandj001
Sandberg,Ryne,sandr001
Sanders,Anthony,sanda001
Sanders,Ben,sandb101
Sanders,David,sandd002
Sanders,Dee,sandd101
Sanders,Deion,sandd001
Sanders,John,sandj101
Sanders,Ken,sandk101
Sanders,Ray,sandr102
Sanders,Reggie,sandr103
Sanders,Reggie,sandr002
Sanders,Roy,sandr104
Sanders,Roy,sandr101
Sanders,Scott,sands002
Sanders,War,sandw101
Sanderson,Scott,sands001
Sandlock,Mike,sandm101
Sandoval,Danny,sandd003
Sandoval,Freddy,sandf001
Sandoval,Pablo,sandp001
Sands,Charlie,sandc101
Sands,Jerry,sandj002
Sandt,Tommy,sandt101
Sanford,Chance,sanfc001
Sanford,Fred,sanff101
Sanford,Jack,sanfj102
Sanford,Jack,sanfj101
Sanford,Mo,sanfm001
Sanguillen,Manny,sangm101
Sanicki,Ed,sanie101
Sanit,Amauri,sania001
Sankey,Ben,sankb101
Sano,Miguel,sanom001
Santana,Andres,santa001
Santana,Carlos,santc002
Santana,Danny,santd001
Santana,Domingo,santd002
Santana,Ervin,sante001
Santana,Johan,santj003
Santana,Julio,santj001
Santana,Marino,santm001
Santana,Pedro,santp001
Santana,Rafael,santr001
Santangelo,F.P.,santf001
Santiago,Benito,santb001
Santiago,Hector,santh001
Santiago,Jose,santj102
Santiago,Jose,santj101
Santiago,Jose,santj002
Santiago,Ramon,santr002
Santo,Ron,santr102
Santo Domingo,Rafael,santr101
Santorini,Al,santa101
Santos,Angel,santa002
Santos,Chad,santc001
Santos,Francisco,santf002
Santos,Omir,santo001
Santos,Sergio,sants001
Santos,Victor,santv001
Santovenia,Nelson,santn001
Santry,Edward,sante101
Sappelt,Dave,sappd001
Sarbaugh,Mike,sarbm801
Sardinas,Luis,sardl001
Sardinha,Bronson,sardb001
Sardinha,Dane,sardd001
Sarfate,Dennis,sarfd001
Sargent,Joe,sargj101
Sarmiento,Manny,sarmm101
Sarni,Bill,sarnb101
Sasaki,Kazuhiro,sasak001
Sasser,Mackey,sassm001
Sasser,Rob,sassr001
Satchell,Darold,satcd901
Satin,Josh,satij001
Satriano,Tom,satrt101
Saturria,Luis,satul001
Saucier,Frank,saucf101
Saucier,Kevin,sauck101
Sauer,Ed,sauee101
Sauer,Hank,saueh101
Sauerbeck,Scott,saues001
Saul,Jim,saulj801
Saunders,Dennis,saund101
Saunders,Doug,saund001
Saunders,Joe,saunj001
Saunders,Michael,saunm001
Saunders,Rusty,saunr101
Saunders,Tony,saunt001
Saupold,Warwick,saupw001
Sauter,Al,sauta101
Sauveur,Rich,sauvr001
Savage,Bob,savab101
Savage,Don,savad101
Savage,Jack,savaj001
Savage,Jimmie,savaj101
Savage,Ted,savat101
Saverine,Bob,saveb101
Savery,Joe,savej001
Savidge,Don,savid101
Savidge,Ralph,savir101
Savransky,Moe,savrm101
Sawatski,Carl,sawac101
Sawchuck,Joe,sawcj901
Sawyer,Carl,sawyc101
Sawyer,Dent,sawyd901
Sawyer,Eddie,sawye801
Sawyer,Rick,sawyr101
Sawyer,Will,sawyw101
Sax,Dave,sax-d001
Sax,Ollie,sax-o101
Sax,Steve,sax-s001
Say,Jimmy,say-j101
Say,Lou,say-l101
Sayles,Bill,saylb101
Saylor,Phil,saylp101
Sborz,Jay,sborj001
Scahill,Rob,scahr001
Scala,Jerry,scalj102
Scales,Bobby,scalb001
Scalzi,Johnny,scalj101
Scalzi,Skeeter,scals101
Scanlan,Bob,scanb001
Scanlan,Doc,scand101
Scanlan,Frank,scanf101
Scanlan,Mort,scanm101
Scanlon,Mike,scanm801
Scanlon,Pat,scanp103
Scanlon,Pat,scanp102
Scantlebury,Pat,scanp101
Scarbery,Randy,scarr101
Scarborough,Ray,scarr102
Scarce,Mac,scarm101
Scarritt,Russ,scarr103
Scarsella,Les,scarl101
Scarsone,Steve,scars001
Schaaf,Fred,schaf901
Schaal,Paul,schap101
Schacht,Al,schaa101
Schacht,Sid,schas101
Schacker,Hal,schah103
Schaefer,Bob,schab801
Schaefer,Germany,schag101
Schaefer,Jeff,schaj001
Schaeffer,Harry,schah102
Schaeffer,Mark,scham101
Schafer,Harry,schah101
Schafer,Jordan,schaj002
Schafer,Logan,schal001
Schaffer,Jimmie,schaj104
Schaffernoth,Joe,schaj105
Schaive,Johnny,schaj102
Schalk,Ray,schar103
Schalk,Roy,schar102
Schall,Gene,schag001
Schaller,Biff,schab103
Schaller,Cliff,schac901
Schallock,Art,schaa102
Schaly,Jim,schaj901
Schang,Bobby,schab101
Schang,Wally,schaw101
Schanz,Charley,schac101
Schappert,John,schaj103
Schardt,Bill,schab102
Scharein,Art,schaa103
Scharein,George,schag102
Scharf,Nick,schan101
Schattinger,Jeff,schaj101
Schatzeder,Dan,schad001
Schauer,Rube,schar101
Schebler,Scott,sches001
Scheel,Al,schea901
Scheer,Al,schea102
Scheer,Heinie,scheh101
Scheeren,Fritz,schef104
Scheetz,Owen,scheo101
Scheffer,Aaron,schea001
Scheffing,Bob,scheb101
Scheffler,Ted,schet101
Schegg,Lefty,schel101
Scheib,Carl,schec101
Scheibeck,Frank,schef101
Scheible,Jack,schej104
Scheid,Rich,scher001
Scheinblum,Richie,scher101
Schell,Danny,sched102
Schelle,Jim,schej101
Schellhase,Al,schea101
Schemanske,Fred,schef103
Schemer,Mike,schem101
Schenck,Bill,scheb103
Scheneberg,John,schej103
Schenz,Hank,scheh103
Schepner,Joe,schej102
Scheppers,Tanner,schet001
Scherbarth,Bob,scheb102
Scherer,Harry,scheh102
Scherger,George,scheg801
Scherman,Fred,schef102
Scherrer,Bill,scheb001
Scherzer,Max,schem001
Schettler,Lou,schel102
Scheu,Gus,scheg901
Scheurwater,Stu,sches901
Schiappacasse,Lou,schil101
Schick,Morrie,schim101
Schierholtz,Nate,schin001
Schilling,Chuck,schic101
Schilling,Curt,schic002
Schillings,Red,schir101
Schimpf,Ryan,schir001
Schindler,Bill,schib101
Schiraldi,Calvin,schic001
Schirick,Dutch,schid101
Schirmer,Don,schid901
Schlafly,Larry,schll101
Schlagle,John,slagj101
Schlei,Admiral,schla101
Schlereth,Daniel,schld001
Schlesinger,Bill,schlr101
Schleyer,John,schlj901
Schlichting,Travis,schlt001
Schliebner,Dutch,schld101
Schlitter,Brian,schlb001
Schlitzer,Biff,schlb101
Schlosser,Gus,schlg001
Schlueter,JayD,schlj101
Schlueter,Norm,schln101
Schmack,Brian,schmb001
Schmandt,Ray,schmr101
Schmees,George,schmg101
Schmelz,Al,schma101
Schmelz,Gus,schmg801
Schmidt,Bob,schmb101
Schmidt,Boss,schmb102
Schmidt,Butch,schmb103
Schmidt,Curt,schmc001
Schmidt,Dave F.,schmd101
Schmidt,Dave J.,schmd001
Schmidt,Freddy,schmf101
Schmidt,Henry,schmh101
Schmidt,Jason,schmj001
Schmidt,Jeff,schmj002
Schmidt,Konrad,schmk001
Schmidt,Mike,schmm001
Schmidt,Pete,schmp101
Schmidt,Walter,schmw102
Schmidt,Willard,schmw101
Schmit,Crazy,schmc101
Schmitz,Johnny,schmj101
Schmoll,Steve,schms001
Schmulbach,Hank,schmh102
Schmutz,Charlie,schmc102
Schneck,Dave,schnd102
Schneiberg,Frank,schnf101
Schneider,Brian,schnb001
Schneider,Dan,schnd101
Schneider,Jeff,schnj101
Schneider,Pete,schnp101
Schnell,Karl,schnk101
Schoen,Gerry,schog102
Schoendienst,Red,schor101
Schoeneck,Jumbo,schoj102
Schoeneweis,Scott,schos001
Schofield,Dick,schod101
Schofield,Dick,schod001
Schomberg,Otto,schoo101
Schooler,Mike,schom001
Schoonmaker,Jerry,schoj101
Schoop,Jonathan,schoj001
Schorr,Ed,schoe101
Schott,Gene,schog101
Schourek,Pete,schop001
Schrader,Louis,schrl901
Schramka,Paul,schrp103
Schratz,Joe,schrj901
Schrecongost,Osee,schro101
Schreiber,Barney,schrb101
Schreiber,Hank,schrh101
Schreiber,Paul,schrp102
Schreiber,Ted,schrt101
Schrenk,Steve,schrs001
Schrieber,Paul,schrp901
Schriver,Pop,schrp101
Schroder,Bob,schrb102
Schroder,Chris,schrc001
Schroeder,Bill,schrb001
Schroeder,Bob,schrb901
Schroll,Al,schra101
Schrom,Ken,schrk001
Schu,Rick,schur001
Schuble,Heinie,schuh105
Schueler,Ron,schur101
Schuester,John,schuj901
Schugel,A.J.,schua001
Schuler,Dave,schud002
Schullstrom,Erik,schue001
Schulmerich,Wes,schuw101
Schult,Art,schua101
Schulte,Don,schud901
Schulte,Frank,schuf103
Schulte,Fred,schuf101
Schulte,Ham,schuh104
Schulte,Jack,schuj105
Schulte,Johnny,schuj106
Schulte,Len,schul101
Schultz,Barney,schub101
Schultz,Bo,schub001
Schultz,Bob,schub103
Schultz,Buddy,schub104
Schultz,Howie,schuh101
Schultz,Joe,schuj101
Schultz,Joe,schuj103
Schultz,John,schuj102
Schultz,Mike,schum101
Schultz,Mike,schum001
Schultz,Webb,schuw104
Schulz,Al,schua102
Schulz,Jeff,schuj001
Schulz,Walt,schuw103
Schulze,Don,schud001
Schulze,John,schuj104
Schumacher,Hal,schuh103
Schumaker,Skip,schus001
Schumann,Hack,schuh102
Schupp,Ferdie,schuf102
Schurr,Wayne,schuw102
Schussler,Dutch,sched101
Schuster,Bill,schub102
Schuster,Patrick,schup001
Schutz,Carl,schuc001
Schwabe,Mike,schwm001
Schwall,Don,schwd101
Schwamb,Blackie,schwb104
Schwarber,Kyle,schwk001
Schwarts,Harry,schwh901
Schwartz,Bill,schwb103
Schwartz,Bill,schwb102
Schwartz,Randy,schwr101
Schwarz,Hank,schwh902
Schwarz,Jeff,schwj001
Schweitzer,Al,schwa102
Schwenck,Rudy,schwr102
Schwenk,Hal,schwh101
Schwert,Pi,schwp101
Schwimer,Michael,schwm002
Schwind,Art,schwa101
Schwinden,Chris,schwc001
Schypinski,Jerry,schyj101
Scioscia,Mike,sciom001
Scoffic,Lou,scofl101
Scofield,John,scofj901
Scoggins,Jim,scogj101
Sconiers,Daryl,scond001
Score,Herb,scorh101
Scott,,scotu101
Scott,Dale,scotd901
Scott,Darryl,scotd003
Scott,Dick,scotd101
Scott,Dick,scotd102
Scott,Dick,scotd002
Scott,Donnie,scotd001
Scott,Ed,scote102
Scott,Everett,scote101
Scott,Gary,scotg001
Scott,George,scotg101
Scott,George,scotg102
Scott,Jack,scotj101
Scott,Jim,scotj104
Scott,Jim,scotj103
Scott,Jim,scotj901
Scott,John,scotj102
Scott,Lefty,scotl101
Scott,LeGrant,scotl102
Scott,Luke,scotl001
Scott,Mickey,scotm101
Scott,Mike,scotm001
Scott,Milt,scotm102
Scott,Pete,scotp101
Scott,Robby,scotr001
Scott,Rodney,scotr101
Scott,Tim,scott002
Scott,Tony,scott001
Scranton,Jim,scraj001
Scribner,Evan,scrie001
Scrivener,Chuck,scric101
Scruggs,Tony,scrut001
Scruggs,Xavier,scrux001
Scudder,Scott,scuds001
Scurry,Rod,scurr001
Scutaro,Marco,scutm001
Seabol,Scott,seabs001
Seager,Corey,seagc001
Seager,Kyle,seagk001
Seale,Johnnie,sealj101
Seaman,Kim,seamk101
Seanez,Rudy,seanr001
Searage,Ray,searr001
Searcy,Steve,sears001
Sears,John,searj901
Sears,Ken,seark101
Sears,Todd,seart001
Sears,Ziggy,searz901
Seaton,Tom,seatt102
Seats,Tom,seatt101
Seaver,Tom,seavt001
Seay,Bobby,seayb001
Sebra,Bob,sebrb001
Sebring,Jimmy,sebrj101
Sechrist,Doc,sechd101
Secory,Frank,secof101
Secrist,Don,secrd101
Sedar,Ed,sedae801
Seddon,Chris,seddc001
Sedgwick,Duke,sedgd101
Sedlacek,Shawn,sedls001
See,Charlie,see-c101
See,Larry,see-l001
Seeds,Bob,seedb101
Seelbach,Chris,seelc001
Seelbach,Chuck,seelc101
Seerey,Pat,seerp101
Seery,Emmett,seere101
Sefcik,Kevin,sefck001
Segal,Chris,segac901
Segedin,Rob,seger001
Segelke,Herman,segeh101
Segovia,Zack,segoz001
Segrist,Kal,segrk101
Segui,David,segud001
Segui,Diego,segud101
Seguignol,Fernando,seguf001
Segura,Jean,seguj002
Segura,Jose,seguj001
Seibel,Phil,seibp001
Seibert,Kurt,seibk101
Seibold,Socks,seibs101
Seilheimer,Ricky,seilr101
Seitzer,Kevin,seitk001
Selbach,Kip,selbk101
Selby,Bill,selbb001
Sele,Aaron,selea001
Selee,Frank,selef801
Self,Todd,selft001
Selkirk,George,selkg101
Sell,Epp,selle101
Sellers,Jeff,sellj001
Sellers,Justin,sellj002
Sellers,Rube,sellr101
Sellman,Frank,selmf101
Sells,Dave,selld101
Selma,Dick,selmd101
Selph,Carey,selpc101
Selsky,Steve,selss001
Sember,Mike,sembm101
Sembera,Carroll,sembc101
Semien,Marcus,semim001
Seminara,Frank,semif001
Seminick,Andy,semia101
Semproch,Ray,sempr101
Senerchia,Sonny,senes101
Sensenderfer,Count,sensc101
Sentell,Paul,sentp101
Senteney,Steve,sents101
Seo,Jae Weong,seo-j001
Seoane,Manny,seoam101
Sepkowski,Ted,sepkt101
Septimo,Leyson,septl001
Serad,Billy,serab101
Serafini,Dan,serad001
Serena,Bill,sereb101
Serna,Paul,sernp101
Serrano,Alex,serra001
Serrano,Jimmy,serrj001
Serrano,Wascar,serrw001
Serum,Gary,serug101
Servais,Scott,servs002
Service,Scott,servs001
Sessi,Walter,sessw101
Settlemire,Merle,settm101
Sevcik,John,sevcj101
Severeid,Hank,seveh101
Severino,Atahualpa,sevea001
Severino,Luis,sevel001
Severino,Pedro,sevep001
Severinsen,Al,sevea101
Severson,Rich,sever101
Seward,Ed,sewae101
Seward,Frank,sewaf101
Seward,George,sewag101
Sewell,Joe,sewej101
Sewell,Luke,sewel101
Sewell,Rip,sewer101
Sewell,Tommy,sewet101
Sexauer,Elmer,sexae101
Sexson,Richie,sexsr001
Sexton,Chris,sextc001
Sexton,Frank,sextf101
Sexton,Jimmy,sextj101
Sexton,Tom,sextt101
Seybold,Socks,seybs101
Seyfried,Gordon,seyfg101
Seymour,Cy,seymc101
Seymour,Jake,seymj101
Shabala,Adam,shaba001
Shackelford,Brian,shacb001
Shafer,Orator,shafo101
Shafer,Ralph,shafr101
Shafer,Taylor,shaft101
Shafer,Tillie,shaft102
Shaffer,,shafu101
Shaffer,John,shafj101
Shaffer,Richie,shafr001
Shallix,Gus,shalg101
Shamsky,Art,shama101
Shanabrook,Warren,shanw102
Shanahan,Greg,shang101
Shaner,Wally,shanw103
Shank,Harvey,shanh102
Shanks,Howie,shanh101
Shanley,Doc,shand102
Shanley,Jim,shanj101
Shanner,Bill,shanb103
Shannon,Dan,shand101
Shannon,Frank,shanf101
Shannon,Joe,shanj102
Shannon,Mike,shanm101
Shannon,Owen,shano101
Shannon,Red,shanr101
Shannon,Spike,shans101
Shannon,Wally,shanw101
Shantz,Billy,shanb101
Shantz,Bobby,shanb102
Sharkey,Mick,sharm901
Sharman,Ralph,sharr101
Sharon,Dick,shard101
Sharp,Bill,sharb102
Sharp,Bob,sharb901
Sharpe,Bud,sharb101
Sharperson,Mike,sharm001
Sharpless,Josh,sharj001
Sharrott,George,sharg101
Sharrott,Jack,sharj101
Sharsig,Bill,sharb801
Shaughnessy,Shag,shaus101
Shaute,Joe,shauj101
Shave,Jon,shavj002
Shaver,Jeff,shavj001
Shaw,Al,shawa101
Shaw,Al,shawa102
Shaw,Ben,shawb101
Shaw,Bob,shawb103
Shaw,Bryan,shawb001
Shaw,Don,shawd102
Shaw,Duane,shawd901
Shaw,Dupee,shawd101
Shaw,Hunky,shawh101
Shaw,Jeff,shawj001
Shaw,Jim,shawj101
Shaw,Sam,shaws101
Shaw,Travis,shawt001
Shawkey,Bob,shawb102
Shay,Danny,shayd101
Shay,Marty,shaym101
Shea,Gerry,sheag101
Shea,John,sheaj102
Shea,Merv,sheam102
Shea,Mike,sheam101
Shea,Nap,shean101
Shea,Red,shear102
Shea,Spec,sheas101
Shea,Steve,sheas102
Sheaffer,Danny,shead001
Sheahan,Dan,sheed101
Shealy,Al,sheaa101
Shealy,Ryan,shear001
Shean,Dave,shead101
Shearer,Ray,shear101
Shearn,Tom,sheat001
Shearon,John,sheaj101
Shears,George,sheag102
Sheasgreen,Jim,shaeu901
Sheckard,Jimmy,shecj101
Sheehan,Biff,sheeb102
Sheehan,Jack,sheej101
Sheehan,Jim,sheej102
Sheehan,Tom,sheet102
Sheehan,Tommy,sheet101
Sheely,Bud,sheeb101
Sheely,Earl,sheee101
Sheerin,Chuck,sheec101
Sheets,Andy,sheea001
Sheets,Ben,sheeb001
Sheets,Larry,sheel001
Sheffield,Gary,shefg001
Shelby,John,shelj001
Sheldon,Bob,shelb101
Sheldon,Rollie,shelr101
Sheldon,Scott,shels001
Shell,Steven,shels002
Shellenback,Frank,shelf101
Shellenback,Jim,shelj101
Shelley,Hugh,shelh101
Shelton,Ben,shelb001
Shelton,Chris,shelc001
Shelton,Derek,sheld801
Shelton,Skeeter,shels101
Shemo,Steve,shems101
Shepard,Bert,shepb101
Shepard,Jack,shepj102
Shepard,Larry,shepl801
Shepard,W.L.,shepw901
Shepardson,Ray,shepr101
Shepherd,Keith,shepk001
Shepherd,Ron,shepr001
Sheppard,John,shepj101
Sherdel,Bill,sherb101
Sherid,Roy,sherr102
Sheridan,,sheru101
Sheridan,Jack,sherj901
Sheridan,Neill,shern101
Sheridan,Pat,sherp001
Sheridan,Red,sherr101
Sherling,Ed,shere101
Sherlock,Glenn,sherg801
Sherlock,Monk,sherm101
Sherlock,Vince,sherv101
Sherman,Dan,sherd102
Sherman,Darrell,sherd001
Sherman,Joe,sherj101
Sherman,Shang,shers901
Sherrill,Dennis,sherd101
Sherrill,George,sherg001
Sherrill,Tim,shert001
Sherry,Fred,sherf101
Sherry,Larry,sherl101
Sherry,Norm,shern102
Shetrone,Barry,shetb101
Shettsline,Bill,shetb801
Shetzline,John,shetj101
Shevlin,Jimmy,shevj101
Shewmake,Jim,shewj901
Shields,Ben,shieb101
Shields,Charlie,shiec101
Shields,James,shiej002
Shields,Pete,shiep101
Shields,Scot,shies002
Shields,Steve,shies001
Shields,Tommy,shiet001
Shields,Vince,shiev101
Shiell,Jason,shiej001
Shifflett,Garland,shifg101
Shifflett,Steve,shifs001
Shilling,Jim,shilj101
Shinall,Zak,shinz001
Shinault,Ginger,shing101
Shindle,Billy,shinb101
Shines,Razor,shinr001
Shinjo,Tsuyoshi,shint001
Shinners,Ralph,shinr101
Shinnick,Tim,shint101
Shipanoff,Dave,shipd001
Shipke,Bill,shipb101
Shipley,Braden,shipb001
Shipley,Craig,shipc001
Shipley,Joe,shipj101
Shires,Art,shira101
Shirey,Duke,shird101
Shirley,Bart,shirb101
Shirley,Bob,shirb001
Shirley,Mule,shirm101
Shirley,Steve,shirs101
Shirley,Tex,shirt101
Shiver,Ivey,shivi101
Shoch,George,shocg101
Shocker,Urban,shocu101
Shockley,Costen,shocc101
Shoemaker,Charlie,shoec101
Shoemaker,Matt,shoem001
Shoffner,Milt,shofm101
Shofner,Strick,shofs101
Shokes,Eddie,shoke101
Shook,Ray,shoor102
Shoop,Ron,shoor101
Shopay,Tom,shopt101
Shoppach,Kelly,shopk001
Shore,Ernie,shore101
Shore,Ray,shorr101
Shores,Bill,shorb102
Short,Bill,shorb101
Short,Chris,shorc102
Short,Dave,shord101
Short,Rick,shorr001
Shorten,Chick,shorc101
Shotton,Burt,shotb101
Shoun,Clyde,shouc101
Shoupe,John,shouj101
Shouse,Brian,shoub001
Shovlin,John,shovj101
Show,Eric,showe001
Showalter,Buck,showb801
Shreve,Chasen,shrec001
Shreve,Lev,shrel101
Shriver,Harry,shrih101
Shuba,George,shubg101
Shuck,J.B.,shucj001
Shuey,Paul,shuep001
Shugart,Frank,shugf101
Shulock,John,shulj901
Shultz,Toots,shult101
Shumaker,Anthony,shuma001
Shuman,Harry,shumh101
Shumpert,Terry,shumt001
Shupe,Vince,shupv101
Sicking,Ed,sicke101
Siddall,Joe,siddj001
Siebern,Norm,siebn101
Siebert,Dick,siebd102
Siebert,Paul,siebp101
Siebert,Sonny,siebs101
Siebler,Dwight,siebd101
Siefke,Fred,sieff101
Siegel,Fred,siegj102
Siegle,Johnny,siegj101
Siegrist,Kevin,siegk001
Siemer,Oscar,siemo101
Sierra,Candy,sierc001
Sierra,Moises,sierm001
Sierra,Ruben,sierr001
Siever,Ed,sieve101
Sievers,Roy,sievr101
Siffell,Frank,sifff101
Sigafoos,Frank,sigaf101
Siglin,Paddy,siglp101
Sigman,Tripp,sigmt101
Signer,Walter,signw101
Sigsby,Seth,sigss101
Sikorski,Brian,sikob001
Silber,Eddie,silbe101
Silch,Ed,silce101
Silva,Carlos,silvc001
Silva,Danny,silvd101
Silva,Jose,silvj001
Silva,Walter,silvw001
Silvera,Al,silva101
Silvera,Charlie,silvc101
Silverio,Luis,silvl101
Silverio,Tom,silvt101
Silvestri,Dave,silvd001
Silvestri,Ken,silvk101
Sima,Al,simaa101
Simas,Bill,simab001
Simmons,Al,simma101
Simmons,Andrelton,simma001
Simmons,Brian,simmb001
Simmons,Curt,simmc101
Simmons,Hack,simmh101
Simmons,Joe,simmj101
Simmons,John,simmj102
Simmons,Lew,simml801
Simmons,Nelson,simmn001
Simmons,Pat,simmp101
Simmons,Shae,simms001
Simmons,Ted,simmt001
Simms,Mike,simmm001
Simon,Alfredo,simoa001
Simon,Hank,simoh101
Simon,Mike,simom102
Simon,Randall,simor001
Simon,Syl,simos101
Simons,Doug,simod001
Simons,Mel,simom101
Simontacchi,Jason,simoj001
Simpson,Allan,simpa001
Simpson,Dick,simpd102
Simpson,Duke,simpd101
Simpson,Harry,simph101
Simpson,Joe,simpj101
Simpson,Lew,simpl901
Simpson,Marty,simpm101
Simpson,Steve,simps101
Simpson,Wayne,simpw101
Sims,Duke,simsd101
Sims,Greg,simsg101
Sims,Pete,simsp101
Sinatro,Matt,sinam001
Sinclair,Steve,sincs001
Sincock,Bert,sincb101
Siner,Hosea,sineh101
Singer,Bill,singb101
Singleton,Chris,singc001
Singleton,Duane,singd001
Singleton,Elmer,singe101
Singleton,John,singj101
Singleton,Jon,singj001
Singleton,Ken,singk001
Sington,Fred,singf101
Sinkbeil,Brett,sinkb001
Sipek,Dick,siped101
Sipin,John,sipij101
Sipp,Tony,sippt001
Siroka,Harold,siroh901
Sirotka,Mike,sirom001
Sisco,Andy,sisca001
Sisco,Steve,siscs001
Sisk,Doug,siskd001
Sisk,Tommie,siskt101
Sisler,Dave,sisld102
Sisler,Dick,sisld101
Sisler,George,sislg101
Sisson,Doug,sissd801
Sisti,Sibby,sists101
Sitton,Carl,sittc101
Sivess,Pete,sivep101
Siwy,Jim,siwyj001
Sixsmith,Ed,sixse101
Sizemore,Grady,sizeg001
Sizemore,Scott,sizes001
Sizemore,Ted,sizet101
Skaalen,Jim,skaaj801
Skaff,Frank,skaff101
Skaggs,Dave,skagd101
Skaggs,Tyler,skagt001
Skalski,Joe,skalj001
Skaugstad,Dave,skaud101
Skeels,Dave,skeed101
Skelley,Fred,skelu901
Skerrett,Jim,skerj901
Sketchley,Bud,sketb101
Skidmore,Roe,skidr101
Skiff,Bill,skifb101
Skinner,Al,skina101
Skinner,Bob,skinb101
Skinner,Camp,skinc102
Skinner,Joel,skinj001
Skipworth,Kyle,skipk001
Skizas,Lou,skizl101
Skok,Craig,skokc101
Skopec,John,skopj101
Skowron,Bill,skowb101
Skrmetta,Matt,skrmm001
Skube,Bob,skubb101
Slade,Gordon,sladg101
Sladen,Art,slada101
Slagle,Jimmy,slagj102
Slagle,Roger,slagr101
Slagle,Walt,slagw101
Slama,Anthony,slama001
Slapnicka,Cy,slapc101
Slappey,John,slapj101
Slaten,Doug,slatd001
Slaton,Jim,slatj001
Slattery,Don,slatd901
Slattery,Jack,slatj101
Slattery,Mike,slatm101
Slattery,Phil,slatp101
Slaught,Don,slaud001
Slaughter,Barney,slaub101
Slaughter,Enos,slaue101
Slaughter,Sterling,slaus101
Slayback,Bill,slayb101
Slayback,Scottie,slays102
Slayton,Steve,slays101
Sleater,Lou,sleal101
Sledge,Terrmel,sledt001
Slickenmeyer,Dave,slicd901
Slider,Rac,slidr801
Sloan,Bruce,sloab101
Sloan,Tod,sloat101
Sloat,Lefty,sloal101
Slocum,Brian,slocb001
Slocum,Ron,slocr101
Slocumb,Heathcliff,sloch001
Slowey,Kevin,slowk001
Slusarski,Joe,slusj001
Smail,Harry,smaih901
Smajstrla,Craig,smajc001
Small,Aaron,smala001
Small,Charlie,smalc101
Small,Hank,smalh101
Small,Jim,smalj101
Small,Mark,smalm001
Smalley,Roy,smalr101
Smalley,Roy,smalr001
Smalley,Will,smalw102
Smallwood,Walt,smalw101
Smart,J.D.,smarj001
Smaza,Joe,smazj101
Smiley,Bill,smilb101
Smiley,John,smilj001
Smith,,smitu101
Smith,Al,smita103
Smith,Al,smita104
Smith,Al,smita102
Smith,Al,smita901
Smith,Aleck,smita105
Smith,Art,smita101
Smith,Bernie,smitb105
Smith,Bill,smitb113
Smith,Bill,smitb107
Smith,Bill,smitb112
Smith,Billy,schmb104
Smith,Billy,smitb901
Smith,Billy,smitb101
Smith,Billy,smitb102
Smith,Billy,smitb801
Smith,Blake,smitb006
Smith,Bob,smitb103
Smith,Bob,smitb110
Smith,Bob,smitb109
Smith,Bob,smitb108
Smith,Bob,smitr003
Smith,Bobby,smitb104
Smith,Brian,smitb003
Smith,Brick,smitb002
Smith,Bryn,smitb001
Smith,Bud,smitb004
Smith,Bull,smitb111
Smith,Burch,smitb005
Smith,Carr,smitc103
Smith,Carson,smitc004
Smith,Chad,smitc003
Smith,Charley,smitc105
Smith,Charlie,smitc106
